System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,GPUs,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_4KPAR_202603232123.OUTCAR,202603232123,2026.03.23 21:23:41,2,576,8,72,8,3120914.7853333335,4,1,2,770,400.2264,1117.894
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_4KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:24:03,4,1152,16,72,16,3165494.3079999997,4,1,4,772,200.6839,597.39
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_4KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:57,32,9216,128,72,128,9668199.266666668,4,1,32,800,90.3594,363.895
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_4KPAR_202603232235.OUTCAR,202603232235,2026.03.23 22:35:48,32,9216,128,72,128,8058181.92,4,1,32,800,83.5422,347.71
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_2KPAR_202603191226.OUTCAR,202603191226,2026.03.19 12:27:11,1,288,4,72,4,2808582.818451613,2,1,2,770,755.4835,1863.326
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_4KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:06,2,576,8,72,8,3023318.5489142854,4,1,2,770,391.0382,1051.551
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_4KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:50,16,4608,64,72,64,5875575.864727273,4,1,16,784,85.4375,354.377
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_8KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:46,1,288,4,72,4,2857656.853384615,4,1,1,770,771.1309,1963.127
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_4KPAR_202603191226.OUTCAR,202603191226,2026.03.19 12:27:23,8,2304,32,72,32,4016957.9205423724,4,1,8,776,136.1283,456.414
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603232227.OUTCAR,202603232227,2026.03.23 22:28:12,16,4608,64,72,64,5206665.472,8,1,8,776,78.2522,311.36
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_8KPAR_202603191618.OUTCAR,202603191618,2026.03.19 16:18:19,2,576,8,72,8,3228745.4669629633,8,1,1,770,424.5971,1290.457
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_4KPAR_202603191619.OUTCAR,202603191619,2026.03.19 16:20:11,8,2304,32,72,32,3944809.916631579,4,1,8,776,133.4705,462.474
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_4KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:46,1,288,4,72,4,2870858.359356863,4,1,1,770,772.2334,1963.807
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603232233.OUTCAR,202603232233,2026.03.23 22:34:12,16,4608,64,72,64,5859167.515675676,8,1,8,776,78.5981,313.66
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_1KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:48,2,576,8,72,8,3274236.7764761904,1,1,8,776,463.9152,1261.301
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_8KPAR_202603191619.OUTCAR,202603191619,2026.03.19 16:20:17,8,2304,32,72,32,3550665.439384615,8,1,4,772,111.0348,397.613
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_1KPAR_202603232131.OUTCAR,202603232131,2026.03.23 21:31:32,4,1152,16,72,16,4077765.341090909,1,1,16,784,322.6005,994.833
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_2KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:23:57,4,1152,16,72,16,3519226.6144,2,1,8,776,248.476,750.885
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:23:58,16,4608,64,72,64,5692871.409599999,8,1,8,776,74.6658,317.431
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_8KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:11,64,18432,256,72,256,13534776.040000001,8,1,32,800,45.8348,249.645
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:53,16,4608,64,72,64,6001268.681599999,8,1,8,776,77.8091,320.066
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_2KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:23:47,1,288,4,72,4,2888590.946153846,2,1,2,770,763.5484,1947.25
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_2KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:24:02,2,576,8,72,8,2941494.78,2,1,4,772,381.9708,1007.985
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_2KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:00,1,288,4,72,4,2761381.081032258,2,1,2,770,751.8929,1870.358
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_4KPAR_202603232228.OUTCAR,202603232228,2026.03.23 22:29:04,16,4608,64,72,64,5839680.331636363,4,1,16,784,84.6047,352.799
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_8KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:11,32,9216,128,72,128,4998834.56,8,1,16,784,50.2402,255.678
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_2KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:43,1,288,4,72,4,2696293.753096774,2,1,2,770,755.598,1872.798
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_8KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:57,32,9216,128,72,128,4954961.231448276,8,1,16,784,49.1189,255.656
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_4KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:53,16,4608,64,72,64,5092071.909818182,4,1,16,784,82.5955,344.093
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_4KPAR_202603191226.OUTCAR,202603191226,2026.03.19 12:27:14,1,288,4,72,4,2845835.647875,4,1,1,770,771.303,1955.897
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_4KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:59,4,1152,16,72,16,3214179.077546667,4,1,4,772,200.9888,597.737
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_8KPAR_202603191226.OUTCAR,202603191226,2026.03.19 12:27:14,1,288,4,72,4,2881750.201944223,4,1,1,770,771.6637,1961.512
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_2KPAR_202603232122.OUTCAR,202603232122,2026.03.23 21:22:35,1,288,4,72,4,2759392.748612903,2,1,2,770,757.0569,1872.817
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_8KPAR_202603232148.OUTCAR,202603232148,2026.03.23 21:48:59,8,2304,32,72,32,3765552.1399999997,8,1,4,772,111.2838,399.33
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_8KPAR_202603191619.OUTCAR,202603191619,2026.03.19 16:20:07,4,1152,16,72,16,3357279.7688470585,8,1,2,770,213.9919,658.088
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_8KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:49,2,576,8,72,8,3416766.11539394,8,1,1,770,417.0859,1231.181
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_2KPAR_202603191617.OUTCAR,202603191617,2026.03.19 16:17:38,1,288,4,72,4,2723219.2476129034,2,1,2,770,756.9396,1866.367
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_4KPAR_202603191226.OUTCAR,202603191226,2026.03.19 12:27:28,4,1152,16,72,16,3090268.3024000004,4,1,4,772,200.9114,598.974
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_8KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:57,64,18432,256,72,256,14574757.600000001,8,1,32,800,48.3594,258.134
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_8KPAR_202603232253.OUTCAR,202603232253,2026.03.23 22:53:49,32,9216,128,72,128,5888862.071466667,8,1,16,784,48.9905,249.878
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_4KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:23:57,8,2304,32,72,32,3999233.1662222226,4,1,8,776,136.1398,469.796
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_4KPAR_202603232128.OUTCAR,202603232128,2026.03.23 21:28:26,2,576,8,72,8,2970533.2142857146,4,1,2,770,391.9104,1052.67
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_1KPAR_202603232129.OUTCAR,202603232129,2026.03.23 21:29:25,4,1152,16,72,16,3763250.6848,1,1,16,784,285.4421,897.084
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603231647.OUTCAR,202603231647,2026.03.23 16:47:28,16,4608,64,72,64,5598522.022054055,8,1,8,776,76.9006,314.257
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_4KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:49,2,576,8,72,8,2944545.678273381,4,1,2,770,392.4834,1053.09
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_1KPAR_202603191617.OUTCAR,202603191617,2026.03.19 16:17:48,1,288,4,72,4,2737450.60827234,1,1,4,772,743.2606,1822.257
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_4KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:54,4,1152,16,72,16,3174587.1648,4,1,4,772,201.3606,599.001
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_4KPAR_202603232133.OUTCAR,202603232133,2026.03.23 21:33:53,4,1152,16,72,16,3521908.5935483873,4,1,4,772,201.3301,596.96
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_8KPAR_202603191617.OUTCAR,202603191617,2026.03.19 16:17:42,1,288,4,72,4,2898210.7692125984,4,1,1,770,767.3606,1945.557
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:10,16,4608,64,72,64,5079560.724756757,8,1,8,776,73.5628,309.984
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_4KPAR_202603191226.OUTCAR,202603191226,2026.03.19 12:27:17,2,576,8,72,8,2911527.454686567,4,1,2,770,392.5928,1046.211
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_1KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:08,2,576,8,72,8,3247805.7538095242,1,1,8,776,463.7528,1296.305
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_8KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:24:03,8,2304,32,72,32,3491191.6246153843,8,1,4,772,109.8193,390.626
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_1KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:52,1,288,4,72,4,2712187.9617704917,1,1,4,772,747.4921,1832.959
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_4KPAR_202603232227.OUTCAR,202603232227,2026.03.23 22:27:47,16,4608,64,72,64,5557362.090666667,4,1,16,784,88.1742,356.369
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_4KPAR_202603191227.OUTCAR,202603191227,2026.03.19 12:28:11,16,4608,64,72,64,5145825.48604878,4,1,16,784,86.4263,355.568
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_8KPAR_202603200823.OUTCAR,202603200823,2026.03.20 08:24:01,64,18432,256,72,256,13527200.914285712,8,1,32,800,47.7595,257.275
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_2KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:09,4,1152,16,72,16,3752265.2509090914,2,1,8,776,250.8721,766.62
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_8KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:58,64,18432,256,72,256,12030348.736,8,1,32,800,48.0309,253.339
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_4KPAR_202603191620.OUTCAR,202603191620,2026.03.19 16:20:24,32,9216,128,72,128,8997796.548682926,4,1,32,800,83.7202,355.631
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_1nodes_4cores_72threads_1NCORE_2KPAR_202603201146.OUTCAR,202603201146,2026.03.20 11:46:38,1,288,4,72,4,2692490.5391666666,2,1,2,770,754.7366,1873.406
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_4KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:52,8,2304,32,72,32,4026517.538461539,4,1,8,776,137.0302,471.85
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_4KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:57,64,18432,256,72,256,17412836.15288889,4,1,64,832,94.5877,374.255
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603191619.OUTCAR,202603191619,2026.03.19 16:20:11,16,4608,64,72,64,4618956.0688000005,8,1,8,776,77.0458,309.579
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_16nodes_64cores_72threads_1NCORE_8KPAR_202603231612.OUTCAR,202603231612,2026.03.23 16:12:28,16,4608,64,72,64,5329918.332444445,8,1,8,776,79.5946,312.913
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_4KPAR_202603210734.OUTCAR,202603210734,2026.03.21 07:35:14,4,1152,16,72,16,3240343.0000000005,4,1,4,772,201.2321,594.662
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_2nodes_8cores_72threads_1NCORE_1KPAR_202603232122.OUTCAR,202603232122,2026.03.23 21:22:48,2,576,8,72,8,3343538.6973416144,1,1,8,776,451.0553,1252.908
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_4KPAR_202603232145.OUTCAR,202603232145,2026.03.23 21:45:27,8,2304,32,72,32,3718880.9600000004,4,1,8,776,133.4986,444.36
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_8nodes_32cores_72threads_1NCORE_8KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:58,8,2304,32,72,32,3585069.8301538466,8,1,4,772,111.4704,397.331
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_8KPAR_202603191245.OUTCAR,202603191245,2026.03.19 12:45:49,4,1152,16,72,16,3278389.767901235,8,1,2,770,212.6137,646.45
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_64nodes_256cores_72threads_1NCORE_4KPAR_202603191626.OUTCAR,202603191626,2026.03.19 16:27:00,64,18432,256,72,256,19272773.936,4,1,64,832,94.0179,379.389
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_4nodes_16cores_72threads_1NCORE_2KPAR_202603232129.OUTCAR,202603232129,2026.03.23 21:30:12,4,1152,16,72,16,3434648.4535813956,2,1,8,776,236.8841,704.234
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC/CdTe_32nodes_128cores_72threads_1NCORE_4KPAR_202603232246.OUTCAR,202603232246,2026.03.23 22:47:13,32,9216,128,72,128,9057101.4176,4,1,32,800,84.6844,346.083
