System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_2304cores_1threads_8NCORE_21624_202512201927.OUTCAR,21624,2025.12.20 19:27:49,8,2304,2304,1,3740748,1,8,288,5184,32.7654,437.59
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_1152cores_1threads_4NCORE_23226_202512270821.OUTCAR,23226,2025.12.27 08:22:08,16,1152,1152,1,3502229,1,4,288,5184,18.1573,264.823
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_2nodes_576cores_1threads_4NCORE_21603_202512201906.OUTCAR,21603,2025.12.20 19:06:39,2,576,576,1,2101757,1,4,144,5184,123.7461,977.226
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_4608cores_1threads_4NCORE_21633_202512201941.OUTCAR,21633,2025.12.20 19:42:10,16,4608,4608,1,8613722,1,4,1152,5760,32.2528,515.377
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_768cores_12threads_1NCORE_22970_202512261103.OUTCAR,22970,2025.12.26 11:03:29,32,9216,768,12,5623720,1,1,768,5376,15.9589,283.651
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_72cores_1threads_8NCORE_23187_202512270816.OUTCAR,23187,2025.12.27 08:16:59,1,72,72,1,1551656,1,8,9,5184,255.945,1715.319
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_36cores_1threads_16NCORE_21586_202512201903.OUTCAR,21586,2025.12.20 19:03:08,1,36,36,1,1546147,1,1,36,5184,314.0971,2195.352
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_144cores_8threads_1NCORE_22959_202512261103.OUTCAR,22959,2025.12.26 11:03:28,4,1152,144,8,2637021,1,1,144,5184,95.5799,875.542
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_8192cores_1threads_16NCORE_22342_202512221038.OUTCAR,22342,2025.12.22 10:38:19,64,8192,8192,1,14298592,1,16,512,5632,13.5701,321.632
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_4608cores_2threads_1NCORE_22973_202512261110.OUTCAR,22973,2025.12.26 11:10:36,32,9216,4608,2,21996924,1,1,4608,9216,45.7635,690.725
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_4096cores_1threads_8NCORE_22331_202512221011.OUTCAR,22331,2025.12.22 10:11:31,32,4096,4096,1,8079173,1,8,512,5632,22.031,359.855
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_1152cores_2threads_1NCORE_22725_202512221918.OUTCAR,22725,2025.12.22 19:19:16,8,2304,1152,2,4138626,1,1,1152,5760,44.7255,504.303
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_2304cores_1threads_8NCORE_23230_202512270824.OUTCAR,23230,2025.12.27 08:24:23,16,2304,2304,1,4314333,1,8,288,5184,16.9148,269.169
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_4608cores_1threads_4NCORE_21647_202512202000.OUTCAR,21647,2025.12.20 20:00:21,64,4608,4608,1,26499894,1,4,1152,5760,38.8988,540.913
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_288cores_1threads_4NCORE_23192_202512270816.OUTCAR,23192,2025.12.27 08:17:01,1,288,288,1,1854861,1,4,72,5184,246.5857,1705.618
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_2048cores_1threads_8NCORE_22328_202512221006.OUTCAR,22328,2025.12.22 10:06:37,32,2048,2048,1,5706017,1,8,256,5376,19.6079,266.648
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_2304cores_4threads_1NCORE_22732_202512221924.OUTCAR,22732,2025.12.22 19:24:59,32,9216,2304,4,14747234,1,1,2304,6912,33.4333,564.704
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_1152cores_1threads_8NCORE_21614_202512201910.OUTCAR,21614,2025.12.20 19:10:43,4,1152,1152,1,2835168,1,8,144,5184,64.285,617.974
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_96cores_12threads_1NCORE_21566_202512201849.OUTCAR,21566,2025.12.20 18:49:47,4,1152,96,12,1831761,1,1,96,5184,63.5137,559.785
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_2304cores_1threads_4NCORE_23236_202512270828.OUTCAR,23236,2025.12.27 08:28:51,32,2304,2304,1,7010219,1,4,576,5184,17.8321,280.66
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_2304cores_4threads_1NCORE_21580_202512201855.OUTCAR,21580,2025.12.20 18:55:23,32,9216,2304,4,14945050,1,1,2304,6912,45.4771,583.676
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_4608cores_1threads_16NCORE_21642_202512201950.OUTCAR,21642,2025.12.20 19:51:13,32,4608,4608,1,8157553,1,16,288,5184,11.5538,249.789
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_288cores_1threads_16NCORE_23194_202512270816.OUTCAR,23194,2025.12.27 08:17:01,1,288,288,1,2289040,1,16,18,5184,267.6203,1940.473
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_576cores_1threads_4NCORE_21610_202512201910.OUTCAR,21610,2025.12.20 19:10:24,4,576,576,1,2117964,1,4,144,5184,60.6372,526.913
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_2304cores_1threads_4NCORE_21630_202512201939.OUTCAR,21630,2025.12.20 19:40:12,16,2304,2304,1,4627463,1,4,576,5184,18.0561,279.806
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_72cores_1threads_8NCORE_21588_202512201905.OUTCAR,21588,2025.12.20 19:05:08,1,72,72,1,1436720,1,8,9,5184,249.2412,1677.994
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_768cores_12threads_1NCORE_21578_202512201849.OUTCAR,21578,2025.12.20 18:49:48,32,9216,768,12,5939702,1,1,768,5376,16.3803,292.636
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_288cores_1threads_16NCORE_23215_202512270816.OUTCAR,23215,2025.12.27 08:17:03,8,288,288,1,2086870,1,16,18,5184,39.1899,385.831
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_1152cores_1threads_8NCORE_23213_202512270816.OUTCAR,23213,2025.12.27 08:17:32,4,1152,1152,1,2637365,1,8,144,5184,61.9586,604.9
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_576cores_1threads_16NCORE_21619_202512201922.OUTCAR,21619,2025.12.20 19:22:19,8,576,576,1,2225026,1,16,36,5184,31.2737,323.905
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_4608cores_1threads_16NCORE_23248_202512270853.OUTCAR,23248,2025.12.27 08:53:48,64,4608,4608,1,32002964,1,16,288,5184,33.3709,658.254
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_2304cores_1threads_16NCORE_21632_202512201941.OUTCAR,21632,2025.12.20 19:41:48,16,2304,2304,1,4420329,1,16,144,5184,16.5,270.477
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_384cores_12threads_1NCORE_22726_202512221919.OUTCAR,22726,2025.12.22 19:20:01,16,4608,384,12,4073496,1,1,384,5376,29.1351,374.958
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_2048cores_1threads_4NCORE_22327_202512221005.OUTCAR,22327,2025.12.22 10:06:00,32,2048,2048,1,6078553,1,4,512,5632,20.9476,285.77
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_144cores_1threads_4NCORE_21590_202512201906.OUTCAR,21590,2025.12.20 19:06:10,1,144,144,1,1768437,1,4,36,5184,246.9843,1704.599
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_576cores_1threads_4NCORE_23216_202512270816.OUTCAR,23216,2025.12.27 08:17:07,8,576,576,1,2206305,1,4,144,5184,32.985,336.153
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_2048cores_1threads_16NCORE_22322_202512220955.OUTCAR,22322,2025.12.22 09:55:57,16,2048,2048,1,4688927,1,16,128,5248,36.2538,421.05
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_4608cores_1threads_8NCORE_23247_202512270845.OUTCAR,23247,2025.12.27 08:45:33,64,4608,4608,1,29360592,1,8,576,5184,41.4736,599.193
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_576cores_1threads_8NCORE_23210_202512270816.OUTCAR,23210,2025.12.27 08:17:16,4,576,576,1,2253967,1,8,72,5184,62.2084,533.977
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_2304cores_2threads_1NCORE_22969_202512261103.OUTCAR,22969,2025.12.26 11:03:43,16,4608,2304,2,8098291,1,1,2304,6912,35.7937,507.973
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_2nodes_576cores_1threads_4NCORE_23202_202512270816.OUTCAR,23202,2025.12.27 08:17:34,2,576,576,1,2112047,1,4,144,5184,123.8217,981.583
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_288cores_1threads_8NCORE_21594_202512201906.OUTCAR,21594,2025.12.20 19:06:10,1,288,288,1,1898435,1,8,36,5184,247.1913,1738.576
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_2nodes_72cores_8threads_1NCORE_21563_202512201849.OUTCAR,21563,2025.12.20 18:49:48,2,576,72,8,2072949,1,1,72,5184,155.9263,1249.089
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_2304cores_8threads_1NCORE_21583_202512201906.OUTCAR,21583,2025.12.20 19:06:08,64,18432,2304,8,35823982,1,1,2304,6912,69.7061,911.404
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_36cores_1threads_16NCORE_23185_202512270816.OUTCAR,23185,2025.12.27 08:16:59,1,36,36,1,1510928,1,1,36,5184,315.9873,2202.522
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_4096cores_1threads_4NCORE_22337_202512221025.OUTCAR,22337,2025.12.22 10:25:33,64,4096,4096,1,12009960,1,4,1024,6144,15.9267,284.846
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_4608cores_1threads_4NCORE_23232_202512270826.OUTCAR,23232,2025.12.27 08:26:45,16,4608,4608,1,8392273,1,4,1152,5760,31.3451,507.177
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_9216cores_1threads_8NCORE_23243_202512270837.OUTCAR,23243,2025.12.27 08:38:25,32,9216,9216,1,14092461,1,8,1152,5760,16.4668,410.071
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_2nodes_576cores_1threads_16NCORE_21605_202512201906.OUTCAR,21605,2025.12.20 19:06:39,2,576,576,1,2051937,1,16,36,5184,121.8292,980.41
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_36cores_8threads_1NCORE_22711_202512221857.OUTCAR,22711,2025.12.22 18:57:56,1,288,36,8,1907958,1,1,36,5184,294.45,2158.564
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_1152cores_1threads_16NCORE_23214_202512270816.OUTCAR,23214,2025.12.27 08:17:35,4,1152,1152,1,2457491,1,16,72,5184,60.482,597.402
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_144cores_1threads_16NCORE_21592_202512201906.OUTCAR,21592,2025.12.20 19:06:08,1,144,144,1,1655197,1,16,9,5184,233.8899,1617.834
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_576cores_2threads_1NCORE_22961_202512261103.OUTCAR,22961,2025.12.26 11:03:41,4,1152,576,2,2358788,1,1,576,5184,61.3612,560.333
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_288cores_1threads_16NCORE_23208_202512270816.OUTCAR,23208,2025.12.27 08:17:06,4,288,288,1,1707378,1,16,18,5184,61.0751,513.553
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_1152cores_1threads_8NCORE_21628_202512201934.OUTCAR,21628,2025.12.20 19:34:18,16,1152,1152,1,3416292,1,8,144,5184,17.5808,260.246
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_32nodes_2304cores_1threads_8NCORE_23237_202512270830.OUTCAR,23237,2025.12.27 08:30:11,32,2304,2304,1,7790228,1,8,288,5184,25.2863,312.762
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_576cores_1threads_16NCORE_21626_202512201929.OUTCAR,21626,2025.12.20 19:29:15,16,576,576,1,2809875,1,16,36,5184,20.2714,264.654
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_2nodes_144cores_1threads_8NCORE_23197_202512270816.OUTCAR,23197,2025.12.27 08:17:07,2,144,144,1,1872356,1,8,18,5184,134.923,1001.544
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_2nodes_144cores_4threads_1NCORE_22716_202512221903.OUTCAR,22716,2025.12.22 19:04:05,2,576,144,4,1799554,1,1,144,5184,120.2133,894.644
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_2nodes_72cores_1threads_16NCORE_23195_202512270816.OUTCAR,23195,2025.12.27 08:17:02,2,72,72,1,1757306,1,1,72,5184,161.8901,1184.845
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_384cores_12threads_1NCORE_22966_202512261103.OUTCAR,22966,2025.12.26 11:03:28,16,4608,384,12,4079946,1,1,384,5376,27.5963,377.359
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_2048cores_1threads_8NCORE_22335_202512221021.OUTCAR,22335,2025.12.22 10:21:29,64,2048,2048,1,7146440,1,8,256,5376,10.8858,202.037
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_2048cores_1threads_8NCORE_22321_202512220955.OUTCAR,22321,2025.12.22 09:55:47,16,2048,2048,1,4926560,1,8,256,5376,38.0916,440.204
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_2304cores_1threads_4NCORE_21623_202512201926.OUTCAR,21623,2025.12.20 19:26:43,8,2304,2304,1,4099936,1,4,576,5184,35.3246,457.084
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_288cores_1threads_8NCORE_21608_202512201906.OUTCAR,21608,2025.12.20 19:06:16,4,288,288,1,1983693,1,8,36,5184,64.9637,530.536
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_24cores_12threads_1NCORE_22710_202512221857.OUTCAR,22710,2025.12.22 18:57:56,1,288,24,12,1684726,1,1,24,5184,231.1832,1572.048
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_8192cores_1threads_4NCORE_22340_202512221030.OUTCAR,22340,2025.12.22 10:31:03,64,8192,8192,1,17489330,1,4,2048,6144,19.648,396.15
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_1152cores_1threads_4NCORE_21613_202512201910.OUTCAR,21613,2025.12.20 19:10:38,4,1152,1152,1,2823959,1,4,288,5184,65.7966,626.634
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_1152cores_1threads_16NCORE_21622_202512201926.OUTCAR,21622,2025.12.20 19:26:29,8,1152,1152,1,2756806,1,16,72,5184,30.6312,342.754
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_288cores_1threads_8NCORE_23207_202512270816.OUTCAR,23207,2025.12.27 08:17:07,4,288,288,1,1929159,1,8,36,5184,64.8444,529.488
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_4nodes_144cores_1threads_16NCORE_23205_202512270816.OUTCAR,23205,2025.12.27 08:17:04,4,144,144,1,1760942,1,16,9,5184,77.9073,638.554
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_64nodes_2304cores_8threads_1NCORE_22975_202512261124.OUTCAR,22975,2025.12.26 11:24:29,64,18432,2304,8,35051482,1,1,2304,6912,70.9413,899.39
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_1nodes_72cores_1threads_16NCORE_21589_202512201906.OUTCAR,21589,2025.12.20 19:06:09,1,72,72,1,1332594,1,1,72,5184,226.8021,1534.433
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_1152cores_1threads_16NCORE_23228_202512270823.OUTCAR,23228,2025.12.27 08:23:19,16,1152,1152,1,3141554,1,16,72,5184,16.5597,244.474
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_192cores_12threads_1NCORE_21570_202512201849.OUTCAR,21570,2025.12.20 18:49:47,8,2304,192,12,2334587,1,1,192,5184,35.5613,388.523
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_288cores_1threads_16NCORE_21616_202512201918.OUTCAR,21616,2025.12.20 19:18:14,8,288,288,1,2159182,1,16,18,5184,39.7991,388.195
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_8nodes_2304cores_1threads_4NCORE_23222_202512270816.OUTCAR,23222,2025.12.27 08:17:28,8,2304,2304,1,3800753,1,4,576,5184,34.0765,441.152
Cirrus,6.5.1-GCC-LibSci,/mnt/lustre/e1000/home/z04/z04/aturner/benchmark/cirrus-ex/VASP/TiO2_MCC/6.5.1-GCC-LibSci/TiO2MCC_16nodes_2304cores_1threads_16NCORE_23231_202512270824.OUTCAR,23231,2025.12.27 08:25:18,16,2304,2304,1,4289332,1,16,144,5184,16.4511,264.095
